City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Saginaw,Texas,22120,2901,Dallas-Fort Worth-Arlington,6465797,96,56,40,37,79,228,2,66,52.3,8,11,32,34,25.15%,$74521,4.6%,$1386,937,$279500,1914,$146,20,70.50%,8%,45%,46%,29,27 mins,3.50%,2.70%,19.80%,Tarrant County,43.10%,51.70%,2.70%,5.11%,83.79%,22.20%,7.4%,Central Standard Time,596,5.7,44.50%,27,N/A,38,16.6%,0.00,18,4,125
Sanctuary,Texas,304,355,Dallas-Fort Worth-Arlington,6465797,96,57,39,37,79,228,2,64,50.2,N/A,16,31,35,12.56%,$57361,9.7%,N/A,N/A,$136700,N/A,N/A,42,64.20%,8%,44%,43%,46,30 mins,3.10%,2.60%,6.30%,Parker County,14.70%,81.80%,N/A,1.00%,97.67%,5.30%,3%,Central Standard Time,596,5.5,47.00%,8,N/A,26,13.5%,0.00,17,4,39
Sanger,Texas,7814,673,Dallas-Fort Worth-Arlington,6465797,96,55,41,40,69,233,1,65.5,51,8,13,25,32,19.99%,$53862,4.4%,$1195,926,$236500,N/A,N/A,22,60.10%,5%,42%,47%,54,28 mins,3.10%,3.30%,18.00%,Denton County,37.10%,57.10%,N/A,7.09%,88.29%,16.70%,4.5%,Central Standard Time,596,5.6,41.50%,64,N/A,52,19.0%,47.65,18,2,2
Sansom Park,Texas,5027,4054,Dallas-Fort Worth-Arlington,6465797,96,57,39,36,79,236,2,66,52.3,8,19,40,31,5.64%,$38368,15.2%,$1249,822,$95400,N/A,N/A,61,61.30%,7%,44%,47%,34,31 mins,3.50%,2.70%,9.60%,Tarrant County,43.10%,51.70%,N/A,3.86%,76.64%,64.60%,21.4%,Central Standard Time,596,5.7,60.60%,40,N/A,35,19.4%,0.00,19,4,126
Savannah,Texas,4601,4743,Dallas-Fort Worth-Arlington,6465797,96,55,41,40,75,232,1,65.8,51.7,N/A,11,23,33,47.16%,$97969,5.3%,N/A,N/A,$273400,N/A,N/A,11,78.00%,6%,39%,44%,63,28 mins,3.10%,3.30%,117.30%,Denton County,37.10%,57.10%,1.41%,7.36%,83.96%,12.50%,6.6%,Central Standard Time,596,5.6,34.30%,20,N/A,N/A,21.7%,0.00,17,3,72
Scurry,Texas,534,289,Dallas-Fort Worth-Arlington,6465797,96,57,39,40,69,232,1,67.1,53.3,8,14,26,44,27.78%,$58929,4.8%,N/A,N/A,$206600,N/A,N/A,30,65.40%,7%,48%,42%,64,34 mins,3.50%,3.20%,-43.20%,Kaufman County,24.90%,71.70%,N/A,4.74%,91.16%,4.10%,0.8%,Central Standard Time,596,5.5,43.20%,31,N/A,30,18.4%,209.21,27,3,2
Seagoville,Texas,16089,854,Dallas-Fort Worth-Arlington,6465797,96,57,39,41,70,230,1,66.3,52.8,8,9,46,37,9.82%,$43713,11.4%,$1035,738,$250000,1524,$164,32,66.30%,11%,52%,51%,60,36 mins,3.60%,3.30%,14.50%,Dallas County,60.20%,34.30%,N/A,16.72%,73.97%,40.60%,17.4%,Central Standard Time,596,5.7,52.50%,29,N/A,42,18.0%,26.30,24,3,79
Shady Shores,Texas,2834,974,Dallas-Fort Worth-Arlington,6465797,96,55,41,38,75,235,1,65.8,51.7,8,11,21,41,43.70%,$111389,4%,$1293,892,$346200,N/A,N/A,22,84.10%,6%,34%,42%,55,32 mins,3.10%,3.30%,15.70%,Denton County,37.10%,57.10%,3.27%,N/A,91.52%,12.00%,6.6%,Central Standard Time,596,5.6,36.60%,2,N/A,22,17.9%,0.00,18,3,83
Southlake,Texas,30090,1378,Dallas-Fort Worth-Arlington,6465797,96,56,40,39,79,233,1,66,52,8,7,22,42,69.71%,$170742,1.9%,N/A,N/A,$1100000,4135,$266,21,90.70%,4%,34%,38%,49,28 mins,3.20%,2.70%,17.70%,Tarrant County,43.10%,51.70%,15.87%,1.72%,78.92%,5.90%,12.3%,Central Standard Time,596,5.7,28.20%,15,N/A,31,18.4%,0.00,19,3,115
Springtown,Texas,2774,925,Dallas-Fort Worth-Arlington,6465797,95,56,39,37,71,235,1,64.2,50.4,8,25,37,37,18.63%,$52500,14.2%,N/A,N/A,$260000,1744,$149,31,59.50%,9%,42%,45%,56,29 mins,3.10%,2.60%,8.10%,Parker County,14.70%,81.80%,N/A,N/A,94.63%,7.60%,1%,Central Standard Time,596,5.5,43.90%,48,N/A,40,16.9%,415.09,17,3,35
St. Paul,Texas,1038,680,Dallas-Fort Worth-Arlington,6465797,96,55,41,40,87,228,1,72.9,62.4,N/A,11,20,38,N/A,$89900,33.3%,N/A,N/A,$335700,N/A,N/A,22,85.70%,5%,35%,45%,64,34 mins,3.20%,3.30%,-4.90%,Collin County,38.60%,55.20%,N/A,N/A,N/A,21.50%,1.3%,Central Standard Time,596,5.6,30.40%,1,N/A,21,12.3%,0.00,19,3,66
Sunnyvale,Texas,6077,368,Dallas-Fort Worth-Arlington,6465797,96,56,40,40,75,230,1,66.3,52.7,8,11,22,38,46.62%,$100517,0.7%,N/A,N/A,$414700,N/A,N/A,15,89.00%,7%,31%,42%,58,29 mins,3.60%,3.30%,30.80%,Dallas County,60.20%,34.30%,23.15%,9.35%,61.60%,11.10%,19.7%,Central Standard Time,596,5.7,35.70%,5,N/A,28,20.1%,1.96,21,3,80
Talty,Texas,1861,549,Dallas-Fort Worth-Arlington,6465797,96,56,40,42,70,232,1,67.1,53.3,N/A,10,19,38,34.47%,$103767,2.2%,$1261,889,$394400,N/A,N/A,14,88.00%,6%,42%,41%,61,37 mins,3.50%,3.20%,47.20%,Kaufman County,24.90%,71.70%,N/A,10.66%,84.75%,9.90%,3.6%,Central Standard Time,596,5.5,29.90%,8,N/A,N/A,19.3%,0.00,26,3,7
Terrell,Texas,16997,747,Dallas-Fort Worth-Arlington,6465797,95,56,39,42,67,236,1,67.1,53.3,8,31,57,35,17.90%,$41154,17.8%,$997,873,$269900,1861,$145,42,46.80%,11%,54%,47%,56,25 mins,3.50%,3.20%,9.40%,Kaufman County,24.90%,71.70%,N/A,23.06%,67.67%,25.80%,8.4%,Central Standard Time,596,5.5,56.00%,65,N/A,43,18.6%,67.46,23,3,1
The Colony,Texas,41388,2960,Dallas-Fort Worth-Arlington,6465797,95,56,39,39,75,228,1,66,52.2,8,11,20,33,38.63%,$71425,4.4%,$1497,898,$374900,1994,$188,25,58.40%,4%,51%,57%,59,29 mins,3.40%,3.30%,18.40%,Denton County,37.10%,57.10%,5.35%,8.87%,76.07%,19.20%,12.3%,Central Standard Time,596,5.6,50.50%,27,N/A,40,19.4%,5.59,18,3,82
Tolar,Texas,941,1007,Dallas-Fort Worth-Arlington,6465797,97,58,39,34,64,229,1,64.2,51,9,6,10,31,30.80%,$68214,8.8%,N/A,N/A,$191800,N/A,N/A,34,73.40%,8%,28%,32%,63,32 mins,3.70%,2.70%,3.50%,Hood County,15.30%,81.40%,N/A,N/A,97.90%,9.50%,0%,Central Standard Time,596,5.7,33.60%,30,N/A,33,11.4%,78.05,18,2,5
Travis Ranch,Texas,3350,3479,Dallas-Fort Worth-Arlington,6465797,96,57,39,42,74,232,1,67.1,53.3,N/A,11,23,32,31.35%,$94213,0%,$1261,889,$239100,N/A,N/A,11,89.10%,7%,49%,42%,63,34 mins,3.50%,3.20%,133.90%,Kaufman County,24.90%,71.70%,2.25%,15.87%,77.21%,22.90%,10.5%,Central Standard Time,596,5.5,30.60%,3,N/A,27,20.5%,0.00,21,3,66
Trophy Club,Texas,11436,2899,Dallas-Fort Worth-Arlington,6465797,96,56,40,39,79,227,1,65.8,51.7,8,9,16,42,65.57%,$127391,2.2%,$1476,943,$439600,N/A,N/A,22,88.40%,6%,33%,44%,52,27 mins,3.10%,3.30%,42.20%,Denton County,37.10%,57.10%,4.74%,2.08%,89.52%,8.70%,7.4%,Central Standard Time,596,5.6,30.00%,2,N/A,16,19.5%,N/A,N/A,3,N/A
Union Valley,Texas,367,204,Dallas-Fort Worth-Arlington,6465797,96,56,40,41,83,232,1,67,52.9,N/A,11,20,47,N/A,$69167,0.9%,$1440,1074,$271200,N/A,N/A,18,79.60%,12%,38%,32%,65,34 mins,3.70%,3.20%,-4.70%,Hunt County,20.30%,75.80%,N/A,N/A,99.45%,4.40%,0%,Central Standard Time,596,5.6,16.30%,2,N/A,N/A,20.4%,0.00,20,2,2
University Park,Texas,24692,6699,Dallas-Fort Worth-Arlington,6465797,96,57,39,38,77,230,2,66.4,52.6,8,8,20,32,87.80%,$176836,2.2%,N/A,N/A,$1346500,N/A,N/A,36,74.90%,7%,37%,41%,44,18 mins,3.10%,3.30%,7.50%,Dallas County,60.20%,34.30%,6.65%,1.50%,88.29%,5.60%,6.1%,Central Standard Time,596,5.7,41.60%,60,38,61,18.4%,0.00,21,4,88
Venus,Texas,3310,1092,Dallas-Fort Worth-Arlington,6465797,96,57,39,39,79,230,0,66,52.7,8,8,17,33,12.41%,$49474,6.3%,N/A,N/A,$190700,N/A,N/A,15,78.80%,7%,39%,45%,52,32 mins,3.40%,2.60%,19.10%,Johnson County,19.10%,77.00%,N/A,14.25%,79.44%,20.50%,3.2%,Central Standard Time,596,5.4,54.90%,45,N/A,42,21.3%,118.24,21,4,77
Watauga,Texas,24391,5862,Dallas-Fort Worth-Arlington,6465797,96,57,39,38,77,233,1,66,52.2,8,12,29,33,21.39%,$61716,8.6%,N/A,N/A,$185600,N/A,N/A,34,74.20%,10%,55%,58%,44,27 mins,3.50%,2.70%,5.20%,Tarrant County,43.10%,51.70%,7.57%,4.39%,77.89%,19.60%,11.9%,Central Standard Time,596,5.7,48.50%,39,N/A,43,17.3%,0.00,19,4,128
Waxahachie,Texas,33240,681,Dallas-Fort Worth-Arlington,6465797,96,57,39,39,73,232,1,65.8,52.7,8,13,40,33,22.90%,$53336,9.5%,$1220,883,$309900,2093,$148,26,51.80%,8%,45%,45%,52,23 mins,3.40%,3.30%,17.60%,Ellis County,25.40%,70.10%,N/A,13.31%,79.52%,25.50%,7.6%,Central Standard Time,596,5.5,47.40%,25,N/A,38,18.0%,35.85,23,3,52
Weatherford,Texas,28817,1063,Dallas-Fort Worth-Arlington,6465797,95,56,39,35,75,234,1,63.6,49.8,9,8,34,35,22.97%,$52532,6.5%,$1177,836,$400000,2325,$172,30,56.20%,11%,47%,49%,47,25 mins,3.20%,2.60%,19.00%,Parker County,14.70%,81.80%,N/A,2.96%,88.17%,13.80%,6%,Central Standard Time,596,5.5,47.40%,23,N/A,31,18.1%,64.51,17,3,36
West Tawakoni,Texas,2052,728,Dallas-Fort Worth-Arlington,6465797,96,55,41,44,93,228,1,67.2,53.2,7,5,17,45,9.61%,$37250,21.3%,N/A,N/A,$92000,N/A,N/A,31,57.10%,12%,38%,32%,65,39 mins,3.70%,3.20%,32.20%,Hunt County,20.30%,75.80%,1.10%,N/A,94.71%,11.60%,2.8%,Central Standard Time,596,5.6,53.10%,15,N/A,32,16.8%,0.00,21,2,1
Western Lake,Texas,867,250,Dallas-Fort Worth-Arlington,6465797,95,56,39,36,73,232,0,64,50.2,9,16,30,41,N/A,$60759,15%,$1334,981,$57900,N/A,N/A,39,75.70%,8%,41%,44%,58,31 mins,3.10%,2.60%,-22.30%,Parker County,14.70%,81.80%,3.29%,N/A,94.24%,43.80%,19.1%,Central Standard Time,596,5.5,49.20%,1,N/A,24,17.4%,0.00,17,3,38
Westlake,Texas,1006,150,Dallas-Fort Worth-Arlington,6465797,96,56,40,39,79,230,1,66,52.3,8,9,16,41,69.10%,$250001,4.3%,N/A,N/A,$1716300,N/A,N/A,12,80.90%,1%,29%,28%,51,31 mins,3.50%,2.70%,14.20%,Tarrant County,43.10%,51.70%,10.68%,N/A,84.84%,3.70%,8.6%,Central Standard Time,596,5.7,27.60%,30,N/A,32,19.2%,0.00,20,3,115
Westminster,Texas,831,209,Dallas-Fort Worth-Arlington,6465797,95,54,41,42,74,236,1,66.2,52.2,8,21,38,34,11.09%,$36154,43.6%,$1263,964,$187700,N/A,N/A,28,57.60%,5%,36%,45%,65,28 mins,3.20%,3.30%,5.50%,Collin County,38.60%,55.20%,N/A,N/A,99.27%,4.80%,8.8%,Central Standard Time,596,5.6,62.50%,6,N/A,26,12.6%,37.17,19,3,2
Weston,Texas,284,63,Dallas-Fort Worth-Arlington,6465797,95,54,41,41,75,230,1,66.2,52.2,8,14,25,47,N/A,$63594,1.1%,$2099,965,$274500,N/A,N/A,46,71.40%,5%,37%,45%,64,28 mins,3.20%,3.30%,-61.50%,Collin County,38.60%,55.20%,1.14%,4.18%,92.02%,6.70%,1.6%,Central Standard Time,596,5.6,40.00%,7,N/A,24,17.9%,0.00,16,3,4
Westover Hills,Texas,628,886,Dallas-Fort Worth-Arlington,6465797,96,57,39,36,80,231,2,66,52.3,8,9,37,54,N/A,$196250,0%,$1445,867,$1772500,N/A,N/A,45,82.40%,7%,45%,46%,36,27 mins,3.50%,2.70%,-8.20%,Tarrant County,43.10%,51.70%,2.17%,N/A,96.20%,N/A,7.5%,Central Standard Time,596,5.7,21.90%,11,0,10,18.1%,0.00,19,4,118
Westworth Village,Texas,2678,1292,Dallas-Fort Worth-Arlington,6465797,96,57,39,36,79,232,2,66,52.3,8,16,95,37,29.79%,$53519,4%,$1249,822,$153800,N/A,N/A,48,38.70%,7%,44%,46%,37,22 mins,3.50%,2.70%,8.10%,Tarrant County,43.10%,51.70%,1.75%,5.22%,85.49%,29.10%,6.7%,Central Standard Time,596,5.7,44.60%,35,N/A,37,15.1%,0.00,19,4,103
White Settlement,Texas,17135,3402,Dallas-Fort Worth-Arlington,6465797,96,57,39,37,79,230,2,66,52.3,8,13,39,35,15.40%,$39747,10.3%,$1141,907,$187400,1201,$156,47,45.60%,10%,58%,56%,36,26 mins,3.50%,2.70%,7.80%,Tarrant County,43.10%,51.70%,2.46%,6.84%,82.93%,26.70%,10.2%,Central Standard Time,596,5.7,53.70%,44,N/A,41,16.5%,0.00,19,4,86
Willow Park,Texas,4857,748,Dallas-Fort Worth-Arlington,6465797,95,56,39,36,73,236,0,64,50.2,8,9,21,41,43.01%,$85541,1.4%,$1334,981,$270600,N/A,N/A,28,77.50%,6%,38%,41%,51,32 mins,3.10%,2.60%,28.50%,Parker County,14.70%,81.80%,1.85%,N/A,96.55%,5.70%,1.8%,Central Standard Time,596,5.5,24.10%,0,N/A,12,17.1%,0.00,17,4,41
Wilmer,Texas,3999,628,Dallas-Fort Worth-Arlington,6465797,96,57,39,40,68,231,1,66.6,53.1,8,14,38,32,7.29%,$37833,23%,$608,607,$78400,N/A,N/A,39,50.20%,8%,49%,49%,59,27 mins,3.60%,3.30%,10.50%,Dallas County,60.20%,34.30%,N/A,29.82%,62.54%,59.80%,22.2%,Central Standard Time,596,5.7,57.30%,29,N/A,28,18.5%,32.57,23,3,97
Wolfe City,Texas,1477,1315,Dallas-Fort Worth-Arlington,6465797,95,55,40,45,74,229,1,66.8,52.3,8,13,28,35,6.99%,$32978,10.8%,N/A,N/A,$81300,N/A,N/A,45,52.20%,10%,35%,30%,67,30 mins,3.70%,3.20%,-21.90%,Hunt County,20.30%,75.80%,N/A,15.89%,80.96%,5.10%,2.3%,Central Standard Time,596,5.6,45.20%,29,N/A,39,14.9%,57.08,19,2,1
Wylie,Texas,47855,2170,Dallas-Fort Worth-Arlington,6465797,95,55,40,40,87,236,1,66.2,52.3,8,11,20,33,36.28%,$83594,4.7%,$1370,959,$359000,2316,$155,15,75.90%,6%,43%,45%,63,33 mins,2.90%,3.30%,29.10%,Collin County,38.60%,55.20%,8.43%,12.02%,71.47%,19.60%,15.9%,Central Standard Time,596,5.6,40.70%,18,N/A,34,18.5%,N/A,N/A,3,N/A
